trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
trip_001263,taxi_5596,2021-06-14T08:00:00,2021-06-14T08:13:08.106013,788,0.5,72,44,8.97,2.76,0.0,5,16.73,Credit Card,City Service,41.96899772820344,-87.32851535006087,42.12928434009179,-87.42472390155386
trip_001264,taxi_4883,2021-06-25T10:00:00,2021-06-25T10:22:16.323417,1336,3.1,32,63,18.01,3.93,6.5,0,28.44,Credit Card,Blue Ribbon,42.08433423050969,-87.79923196130419,42.078436898122355,-87.74268532544261
trip_001265,taxi_2332,2021-06-07T07:00:00,2021-06-07T07:45:15.694275,2715,4.8,68,63,29.99,4.52,0.0,2,36.51,Credit Card,Chicago Taxi,42.09025832216849,-87.2922845723732,41.986696096953786,-87.99645964235376
trip_001266,taxi_3344,2021-06-17T14:00:00,2021-06-17T14:08:00.969854,480,3.4,47,8,13.62,0.04,0.0,0,13.66,Credit Card,Flash Cab,41.683999991266745,-88.04755741758815,41.7637012652673,-87.55347798179059
trip_001267,taxi_6243,2021-06-24T23:00:00,2021-06-24T23:15:18.482264,918,1.8,63,41,12.76,2.3,0.0,0,15.06,Credit Card,Chicago Taxi,41.67003500382961,-87.40141712638234,41.66291703413901,-87.31103266717442
trip_001268,taxi_1992,2021-06-26T19:00:00,2021-06-26T19:07:54.332440,474,0.5,25,68,7.14,2.22,0.0,0,9.36,Credit Card,City Service,41.69893588181157,-87.74919287310249,41.97038765617573,-87.36783919327907
trip_001269,taxi_3360,2021-06-13T17:00:00,2021-06-13T17:07:51.273125,471,3.5,38,4,13.92,1.2,0.0,0,15.12,Credit Card,Blue Ribbon,41.59722580329462,-87.67804841532829,42.095883974401566,-87.93190820546934
trip_001270,taxi_3571,2021-06-27T16:00:00,2021-06-27T16:18:13.519094,1093,0.5,77,57,10.75,1.03,0.0,1,12.78,Mobile,Yellow Cab,42.11214178773859,-87.68524541094334,41.66866841333939,-87.56476602284114
trip_001271,taxi_3105,2021-06-13T03:00:00,2021-06-13T03:23:01.034340,1381,0.5,42,3,12.43,2.5,0.0,0,14.93,Credit Card,Yellow Cab,42.0706426188046,-87.60793990208447,41.7712931967158,-87.79778501491664
trip_001272,taxi_8114,2021-06-17T00:00:00,2021-06-17T00:17:45.799662,1065,6.0,42,51,22.9,7.04,0.0,2,31.94,Cash,City Service,41.917849234503834,-87.44157479980866,41.93617258645405,-87.79078867098322
trip_001273,taxi_1915,2021-06-25T06:00:00,2021-06-25T06:09:43.029636,583,3.4,17,64,14.26,1.85,0.0,0,16.11,Credit Card,Yellow Cab,41.633946862004265,-87.96819742606414,41.648029039532496,-87.47891696551434
trip_001274,taxi_6540,2021-06-04T22:00:00,2021-06-04T22:21:35.840966,1295,3.9,11,53,19.63,1.84,0.0,0,21.47,Mobile,Yellow Cab,41.84547342092049,-87.61391089521557,41.86480760611454,-87.53654503351612
trip_001275,taxi_9980,2021-06-17T21:00:00,2021-06-17T21:21:45.504999,1305,3.5,12,27,18.72,4.61,0.0,5,28.33,Credit Card,Flash Cab,41.61914948864027,-87.32086049992643,41.706452814761086,-87.85858769979171
trip_001276,taxi_1396,2021-06-28T12:00:00,2021-06-28T12:23:50.262362,1430,0.5,7,29,12.72,2.25,0.0,5,19.97,Credit Card,Yellow Cab,41.57530552544743,-87.4431778059443,42.11997961321159,-87.28646318393659
trip_001277,taxi_6291,2021-06-06T20:00:00,2021-06-06T20:11:03.489711,663,4.7,50,51,17.75,1.1,0.0,2,20.85,Credit Card,Chicago Taxi,42.009322005315006,-87.65621818886093,41.95178524426256,-87.49230020394958
trip_001278,taxi_4278,2021-06-24T11:00:00,2021-06-24T11:19:25.134858,1165,0.5,76,5,11.17,1.98,0.0,0,13.15,Cash,Flash Cab,41.89964351128697,-88.0442781010307,41.971094526710935,-87.58473342727633
trip_001279,taxi_7507,2021-06-16T16:00:00,2021-06-16T16:31:31.858121,1891,3.3,28,20,21.67,3.28,0.0,2,26.95,Credit Card,Yellow Cab,42.099120397691486,-87.45459688530688,41.7188502889826,-87.60498982444823
trip_001280,taxi_4302,2021-06-22T19:00:00,2021-06-22T20:01:45.945885,3705,6.0,33,43,38.26,2.91,0.0,1,42.17,Cash,City Service,42.088756876857616,-87.73589404750366,41.940277582192635,-87.68868018371572
trip_001281,taxi_9385,2021-06-20T00:00:00,2021-06-20T00:06:55.049436,415,2.4,52,27,11.06,3.87,6.5,2,23.43,Cash,Yellow Cab,41.574996052924334,-87.40629134710593,41.99568804472573,-87.35061254378806
trip_001282,taxi_5892,2021-06-09T12:00:00,2021-06-09T12:15:27.812962,927,3.5,28,76,16.45,3.03,6.5,2,27.98,Mobile,City Service,41.82826786214576,-87.53173592909505,41.68788602903566,-87.33783478805793
trip_001283,taxi_1390,2021-06-11T18:00:00,2021-06-11T18:09:22.226549,562,2.8,40,2,12.85,2.5,0.0,0,15.35,Cash,Flash Cab,42.066214805844126,-87.88491784036403,42.11807704442714,-87.73914262223262
trip_001284,taxi_3707,2021-06-14T23:00:00,2021-06-14T23:23:10.419365,1390,1.7,63,62,15.24,4.34,0.0,1,20.58,Credit Card,Chicago Taxi,41.721205485440805,-87.26057504017935,42.064415417333656,-87.85118524385885
trip_001285,taxi_1511,2021-06-27T07:00:00,2021-06-27T07:32:42.881092,1962,3.6,7,2,22.71,5.59,0.0,0,28.3,Mobile,Yellow Cab,41.73206792970774,-87.74486326736958,41.890866547649544,-87.92241024317008
trip_001286,taxi_4125,2021-06-03T06:00:00,2021-06-03T06:08:59.290678,539,0.5,55,48,7.52,0.97,0.0,0,8.49,Credit Card,City Service,41.80049221807849,-88.03208437384683,42.012266211368114,-87.33118264007523
trip_001287,taxi_8486,2021-06-13T21:00:00,2021-06-13T21:10:40.200239,640,2.1,27,16,11.74,0.39,0.0,0,12.13,Credit Card,Blue Ribbon,41.65474877363895,-87.95993058630172,41.9848854179746,-87.68580433803922
trip_001288,taxi_5475,2021-06-25T17:00:00,2021-06-25T17:22:44.053936,1364,6.1,35,3,24.96,2.05,0.0,5,32.01,Credit Card,Blue Ribbon,41.58797030626879,-87.49655878452484,41.67928534477275,-87.73196885181655
trip_001289,taxi_9149,2021-06-17T02:00:00,2021-06-17T02:06:42.113942,402,0.5,56,60,6.72,1.26,0.0,0,7.98,Credit Card,Flash Cab,42.13374427115889,-87.5885914510643,41.576420226648196,-87.99959180379255
trip_001290,taxi_8850,2021-06-12T23:00:00,2021-06-12T23:11:39.691410,699,3.6,26,35,15.53,2.3,0.0,5,22.83,Credit Card,City Service,42.12791376503702,-87.8995441482376,41.96380512020583,-87.40171685813696
trip_001291,taxi_8132,2021-06-28T17:00:00,2021-06-28T17:05:16.750935,316,3.2,72,63,12.3,3.38,0.0,0,15.68,Cash,Yellow Cab,41.721910265225326,-87.97926720024319,41.770378292156416,-87.39342863874153
trip_001292,taxi_7082,2021-06-24T05:00:00,2021-06-24T05:37:03.287160,2223,8.3,71,70,34.92,2.15,0.0,0,37.07,Cash,City Service,41.99111697363547,-87.77256980295778,41.654377638907185,-87.72857664601737
trip_001293,taxi_3418,2021-06-20T22:00:00,2021-06-20T22:26:45.303690,1605,3.6,64,70,20.79,4.07,0.0,0,24.86,Credit Card,City Service,42.12683184935918,-87.98084355233817,41.70192018397796,-87.93988680641172
trip_001294,taxi_8385,2021-06-16T07:00:00,2021-06-16T09:00:00,7200,10.1,70,22,67.87,17.68,0.0,5,90.55,Credit Card,City Service,41.853811727098964,-87.36223076592259,41.92503768568508,-87.57096596156568
trip_001295,taxi_3612,2021-06-24T01:00:00,2021-06-24T01:47:21.842817,2841,4.2,74,18,29.24,6.32,6.5,5,47.06,Cash,Blue Ribbon,41.59904603730192,-87.7148191459136,41.61712797577905,-87.64889308485988
trip_001296,taxi_1066,2021-06-02T18:00:00,2021-06-02T18:09:59.155680,599,5.1,33,71,18.22,3.28,0.0,2,23.5,Cash,Flash Cab,41.96040641386697,-87.41982060471237,41.84350799523408,-87.7896101609954
trip_001297,taxi_9570,2021-06-16T22:00:00,2021-06-16T22:10:27.850989,627,2.6,51,29,12.83,3.12,0.0,2,17.95,Credit Card,City Service,41.99989578906297,-87.49975924639962,42.142770347474936,-87.86934814667423
trip_001298,taxi_4085,2021-06-28T11:00:00,2021-06-28T11:12:29.803250,749,0.5,1,65,8.75,1.28,0.0,1,11.03,Credit Card,Blue Ribbon,41.63661332986881,-87.99223466101327,42.120066361009584,-87.85653332021356
trip_001299,taxi_9879,2021-06-18T07:00:00,2021-06-18T08:20:04.025967,4804,9.1,13,25,51.81,10.1,0.0,0,61.91,Credit Card,Yellow Cab,41.56865846646928,-87.95313957210132,41.661428470139164,-87.42914571952534
trip_001300,taxi_8415,2021-06-04T01:00:00,2021-06-04T01:12:13.827802,733,2.6,16,55,13.4,3.2,0.0,0,16.6,Mobile,Blue Ribbon,41.55634107156613,-87.57195131003729,41.75590175265557,-87.75006725067826
trip_001301,taxi_8838,2021-06-13T23:00:00,2021-06-13T23:28:31.845729,1711,2.7,76,6,19.23,4.1,0.0,1,24.33,Credit Card,Yellow Cab,41.849996907947805,-87.768802434021,41.70346930638238,-87.67112200938955
trip_001302,taxi_7925,2021-06-17T08:00:00,2021-06-17T08:07:48.104301,468,3.2,76,45,13.11,3.3,0.0,2,18.41,Credit Card,Yellow Cab,41.77798037695291,-87.27978539176317,42.005429684695045,-87.98053710177618
trip_001303,taxi_2359,2021-06-11T18:00:00,2021-06-11T18:22:06.970375,1326,2.3,32,13,16.07,1.01,0.0,2,19.08,Credit Card,Blue Ribbon,41.99943133296393,-87.85689708826776,42.14040014804578,-88.0225262801476
trip_001304,taxi_8392,2021-06-14T05:00:00,2021-06-14T05:12:29.090711,749,5.0,28,53,18.97,1.98,6.5,2,29.45,Credit Card,Yellow Cab,41.96029426810913,-87.57525674782565,41.95514561435954,-88.02741140165605
trip_001305,taxi_9225,2021-06-22T14:00:00,2021-06-22T14:32:20.801060,1940,2.2,24,60,19.59,1.3,0.0,1,21.89,Mobile,Chicago Taxi,41.78290686518539,-87.31001562156878,41.94222138996869,-88.01102809755085
trip_001306,taxi_9466,2021-06-25T23:00:00,2021-06-25T23:11:16.275445,676,2.3,63,23,12.41,1.6,6.5,0,20.51,Credit Card,City Service,42.06213303728139,-88.0181468052251,41.91067220865823,-87.70861471826032
trip_001307,taxi_4262,2021-06-30T07:00:00,2021-06-30T07:52:59.611796,3179,8.0,62,63,39.76,4.95,0.0,0,44.71,Cash,Yellow Cab,41.78238220710638,-87.45437538142919,41.94232292133008,-87.90869471566401
trip_001308,taxi_3992,2021-06-17T01:00:00,2021-06-17T01:50:27.576669,3027,4.4,29,44,30.74,6.44,0.0,0,37.18,Credit Card,Blue Ribbon,41.68723951450212,-87.69426686877955,41.97046801573653,-87.32067584326215
trip_001309,taxi_3162,2021-06-05T07:00:00,2021-06-05T08:07:36.265700,4056,3.7,73,4,35.34,3.09,0.0,0,38.43,Credit Card,Blue Ribbon,41.77000538614841,-87.49086304050701,41.56232256311957,-87.62985982359834
trip_001310,taxi_9904,2021-06-30T14:00:00,2021-06-30T14:06:17.358327,377,0.5,14,54,6.58,1.17,6.5,0,14.25,Credit Card,Yellow Cab,41.717341323657145,-87.60417475281926,41.80335314005735,-87.99785972781633
trip_001311,taxi_8776,2021-06-12T05:00:00,2021-06-12T05:10:42.884472,642,3.1,52,65,13.87,1.85,0.0,5,20.72,Cash,Flash Cab,41.62260652642299,-87.92040374227538,41.89225237453039,-87.51828724028756
trip_001312,taxi_7116,2021-06-20T00:00:00,2021-06-20T00:46:40.030087,2800,6.2,72,34,33.61,4.89,0.0,5,43.5,Credit Card,Yellow Cab,42.13251922483742,-87.52498984226281,41.89927230662073,-87.95732013845642
trip_001313,taxi_3414,2021-06-02T16:00:00,2021-06-02T16:43:55.832281,2635,3.3,39,18,25.97,5.55,0.0,0,31.52,Credit Card,Yellow Cab,41.77311513599751,-87.64184317715117,41.55729925235846,-87.63034950097853
trip_001314,taxi_1145,2021-06-12T08:00:00,2021-06-12T08:28:26.669959,1706,3.1,39,18,20.28,4.24,0.0,2,26.52,Mobile,Flash Cab,42.066351411403964,-87.40901976696514,41.663200207042856,-87.67019235802725
trip_001315,taxi_3824,2021-06-21T10:00:00,2021-06-21T10:13:03.472429,783,5.7,50,71,20.75,3.75,0.0,0,24.5,Credit Card,Yellow Cab,41.63766743689961,-87.94843553389403,41.855920735651566,-87.36105162048031
trip_001316,taxi_2189,2021-06-03T21:00:00,2021-06-03T21:19:17.417598,1157,1.2,73,22,12.72,1.55,0.0,1,15.27,Cash,Blue Ribbon,42.0538625685526,-87.76062198914524,41.68520522934784,-87.8400252377606
trip_001317,taxi_6250,2021-06-03T13:00:00,2021-06-03T13:37:25.788487,2245,3.5,51,4,24.19,5.01,0.0,1,30.2,Cash,City Service,41.784465736671514,-87.56485079028386,42.070161255708584,-87.45111319477851
trip_001318,taxi_9348,2021-06-06T10:00:00,2021-06-06T10:26:42.765643,1602,4.1,53,21,21.9,4.98,0.0,1,27.88,Cash,Chicago Taxi,41.86275509426427,-87.65229321257414,41.59503324523304,-87.57014257293396
trip_001319,taxi_2390,2021-06-18T19:00:00,2021-06-18T20:03:16.976157,3796,8.0,19,6,43.31,6.32,0.0,0,49.63,Mobile,City Service,41.785960405830295,-87.67839432567258,42.03408683085447,-87.31631138717245
trip_001320,taxi_6359,2021-06-13T22:00:00,2021-06-13T22:07:49.443503,469,2.8,40,61,12.38,3.09,0.0,2,17.47,Credit Card,Blue Ribbon,41.78165631185808,-87.35307275748546,41.96307101364238,-87.49380035066493
trip_001321,taxi_3248,2021-06-30T02:00:00,2021-06-30T02:27:38.813524,1658,3.9,61,44,21.64,3.26,0.0,2,26.9,Credit Card,Blue Ribbon,42.135135990421816,-87.62380870868566,41.91981999560311,-87.99965250342136
trip_001322,taxi_5734,2021-06-27T20:00:00,2021-06-27T20:08:41.946213,521,1.0,77,66,8.58,1.44,0.0,0,10.02,Cash,City Service,42.10609190272903,-87.79066851790418,41.693648875799845,-87.89698673875027
trip_001323,taxi_9481,2021-06-14T01:00:00,2021-06-14T01:17:54.316262,1074,1.1,53,36,11.97,3.16,0.0,0,15.13,Mobile,Chicago Taxi,41.80430886746802,-87.52271109707146,42.01098843192929,-87.33755968340104
trip_001324,taxi_4112,2021-06-06T22:00:00,2021-06-06T22:08:41.109283,521,1.2,47,70,9.05,2.52,0.0,5,16.57,Credit Card,City Service,41.672678691736,-87.67984765421302,41.8620676078204,-87.956231387111
trip_001325,taxi_4370,2021-06-13T10:00:00,2021-06-13T10:09:11.674410,551,1.1,77,44,8.95,2.9,0.0,5,16.85,Cash,Blue Ribbon,41.774999174083625,-87.73669581124578,41.98022486986551,-87.30401286740191
trip_001326,taxi_3397,2021-06-20T14:00:00,2021-06-20T14:23:32.558087,1412,4.9,33,10,22.53,3.78,0.0,2,28.31,Mobile,Yellow Cab,42.12990822215332,-87.39950837760757,42.14032053974158,-88.04738634189042
trip_001327,taxi_8450,2021-06-09T01:00:00,2021-06-09T01:40:23.265461,2423,2.9,71,75,23.8,4.88,0.0,0,28.68,Mobile,Chicago Taxi,41.890472184511246,-87.89064798792779,41.580595824040074,-87.70783416254454
trip_001328,taxi_8804,2021-06-21T21:00:00,2021-06-21T21:41:30.532363,2490,6.6,56,50,32.6,8.63,0.0,2,43.23,Mobile,Yellow Cab,41.63383641770976,-87.95166672252813,42.006074652677626,-87.25464801755845
trip_001329,taxi_2760,2021-06-02T18:00:00,2021-06-02T18:14:01.150423,841,2.1,71,69,12.94,2.96,0.0,0,15.9,Mobile,Flash Cab,42.02032238287877,-87.30940175209628,41.962034562632134,-87.88608580803908
trip_001330,taxi_1161,2021-06-29T04:00:00,2021-06-29T04:07:23.338436,443,2.6,15,44,11.7,1.9,0.0,2,15.6,Credit Card,City Service,41.72051286144467,-87.8574557827086,41.68226256348928,-87.56707096355787
trip_001331,taxi_4872,2021-06-12T09:00:00,2021-06-12T09:05:58.016159,358,0.7,20,3,7.01,1.37,0.0,2,10.38,Credit Card,Chicago Taxi,41.74003067655423,-87.8741021563301,42.03342618480205,-87.38990450272995
trip_001332,taxi_1285,2021-06-09T16:00:00,2021-06-09T16:24:57.573677,1497,0.7,21,12,13.48,1.52,0.0,2,17.0,Credit Card,Chicago Taxi,42.137203498068835,-87.83421667331726,41.8417542463149,-87.97345307322627
trip_001333,taxi_8528,2021-06-18T08:00:00,2021-06-18T09:01:57.979868,3717,8.2,22,23,43.37,5.27,0.0,0,48.64,Cash,City Service,41.61443214566932,-87.85898340540433,41.73509654150245,-87.58628994309369
trip_001334,taxi_4496,2021-06-26T14:00:00,2021-06-26T14:14:59.312597,899,2.3,30,13,13.78,2.52,0.0,1,17.3,Credit Card,Blue Ribbon,41.97745500703514,-87.69597795516023,41.99349863330179,-87.74241958349594
trip_001335,taxi_9868,2021-06-27T05:00:00,2021-06-27T05:14:12.798333,852,0.5,35,27,9.35,0.75,0.0,1,11.1,Credit Card,Blue Ribbon,42.02375265453077,-87.63085169588156,41.74324800977431,-87.65077427919174
trip_001336,taxi_4366,2021-06-27T06:00:00,2021-06-27T06:19:42.123374,1182,4.0,48,19,19.14,3.2,0.0,1,23.34,Credit Card,Chicago Taxi,42.052163849915246,-87.50337724460564,41.651028991288264,-87.72679495091957
trip_001337,taxi_7637,2021-06-10T07:00:00,2021-06-10T07:19:05.100210,1145,0.5,36,32,11.05,2.01,0.0,0,13.06,Mobile,Flash Cab,41.77766643583969,-87.34781554657393,42.12639304708366,-87.5008062604948
trip_001338,taxi_2059,2021-06-25T00:00:00,2021-06-25T01:26:11.204394,5171,8.3,58,3,51.99,8.92,6.5,0,67.41,Credit Card,Chicago Taxi,41.75711049002195,-87.74522325384324,41.84457448319923,-87.47065720888777
trip_001339,taxi_5176,2021-06-19T02:00:00,2021-06-19T02:26:45.727699,1605,0.5,45,30,13.74,4.39,0.0,0,18.13,Mobile,City Service,42.09695918707743,-87.84211272908134,41.64485891983751,-87.87469058124039
trip_001340,taxi_9698,2021-06-25T23:00:00,2021-06-25T23:15:58.216860,958,0.5,26,5,9.96,2.26,0.0,5,17.22,Credit Card,City Service,41.578787115636665,-87.86713585203903,41.97426272891097,-87.92299706284776
trip_001341,taxi_1820,2021-06-27T06:00:00,2021-06-27T06:39:19.448096,2359,1.9,33,11,21.38,6.97,0.0,5,33.35,Credit Card,City Service,41.82186049885614,-87.81547775184134,42.06510015175891,-87.82718923168774
trip_001342,taxi_6105,2021-06-08T22:00:00,2021-06-08T22:17:15.050492,1035,3.4,22,67,17.03,1.94,0.0,0,18.97,Credit Card,Flash Cab,42.07308606546643,-87.55324428050432,41.89356542969326,-87.42351940402828
trip_001343,taxi_8704,2021-06-08T12:00:00,2021-06-08T12:19:23.080784,1163,3.7,55,22,18.43,0.85,0.0,0,19.28,Cash,Yellow Cab,42.034637237912456,-87.8936919951282,41.97751743827931,-87.99609431759814
trip_001344,taxi_9748,2021-06-05T07:00:00,2021-06-05T08:54:08.621557,6848,13.0,16,60,72.45,12.33,0.0,0,84.78,Credit Card,City Service,41.983925097490506,-87.92782511393037,42.109290062726174,-87.85348276622946
trip_001345,taxi_5461,2021-06-01T08:00:00,2021-06-01T08:13:27.774904,807,0.5,66,3,9.09,1.34,0.0,0,10.43,Credit Card,Chicago Taxi,42.0869029107251,-87.7349554590288,41.650200757600416,-87.67474648859556
trip_001346,taxi_7016,2021-06-06T15:00:00,2021-06-06T15:05:00.272477,300,0.5,74,36,6.13,1.36,0.0,0,7.49,Credit Card,Flash Cab,41.82296649444913,-87.48183265262917,41.97805781475402,-87.92033047890583
trip_001347,taxi_7183,2021-06-26T20:00:00,2021-06-26T20:07:33.895934,453,1.1,18,1,8.27,1.3,0.0,0,9.57,Mobile,Blue Ribbon,41.86733583121973,-87.65803478552387,42.002555123247284,-87.60974740063268
trip_001348,taxi_9514,2021-06-18T05:00:00,2021-06-18T05:57:50.849129,3470,3.8,46,74,32.03,5.3,0.0,2,39.33,Credit Card,City Service,41.86408224971684,-87.72385736604396,41.85189152892497,-87.65021864100552
trip_001349,taxi_7021,2021-06-02T13:00:00,2021-06-02T13:19:21.894189,1161,0.5,39,15,11.15,0.68,0.0,0,11.83,Credit Card,Blue Ribbon,41.779543368708836,-87.810385630288,41.564325509881435,-87.66022272587597
trip_001350,taxi_3411,2021-06-01T16:00:00,2021-06-01T16:24:25.310177,1465,1.3,58,76,14.66,3.02,0.0,0,17.68,Cash,City Service,41.787816463013705,-87.93614773740543,42.0903021464962,-87.32706905937776
trip_001351,taxi_8640,2021-06-11T18:00:00,2021-06-11T18:05:43.486803,343,0.5,60,48,6.38,0.92,0.0,1,8.3,Cash,Blue Ribbon,41.62824846542984,-87.28230531185064,41.697219604020084,-87.93357002200462
trip_001352,taxi_7128,2021-06-28T07:00:00,2021-06-28T07:37:25.823429,2245,2.4,7,45,21.66,0.49,0.0,0,22.15,Credit Card,Blue Ribbon,42.08222791695639,-87.35230969528328,41.59687408625291,-87.81483917024866
trip_001353,taxi_1663,2021-06-22T20:00:00,2021-06-22T20:27:30.884623,1650,5.0,62,9,24.19,4.41,0.0,2,30.6,Mobile,City Service,41.66608758111451,-87.31241177018454,41.6495672375458,-87.25632035075843
trip_001354,taxi_5417,2021-06-07T05:00:00,2021-06-07T05:45:12.218095,2712,5.1,8,4,30.49,5.43,6.5,5,47.42,Credit Card,Flash Cab,41.92840470457565,-87.75298685417093,41.81901519478893,-87.78276725531512
trip_001355,taxi_6350,2021-06-27T03:00:00,2021-06-27T03:18:12.193674,1092,2.3,37,48,14.83,0.74,0.0,1,16.57,Credit Card,Chicago Taxi,41.901372698500595,-87.34317357278826,42.00509548852228,-87.70327345869757
trip_001356,taxi_9978,2021-06-22T22:00:00,2021-06-22T23:41:54.496863,6114,8.2,73,65,57.46,16.33,6.5,0,80.29,Credit Card,Flash Cab,42.10976854931435,-87.74766000908524,41.94636975697102,-87.69811083238453
trip_001357,taxi_3329,2021-06-28T02:00:00,2021-06-28T02:05:08.408102,308,0.5,26,12,6.17,0.86,0.0,0,7.03,Credit Card,Blue Ribbon,41.71545589593529,-87.87380996321505,41.57640805230846,-88.04030821351076
trip_001358,taxi_4172,2021-06-06T16:00:00,2021-06-06T16:39:10.243495,2350,5.9,54,20,30.28,4.25,0.0,0,34.53,Credit Card,Chicago Taxi,41.89091209734298,-87.25765896489578,41.67636959105984,-87.25717880090339
trip_001359,taxi_8907,2021-06-07T23:00:00,2021-06-07T23:05:00.717741,300,0.5,9,29,6.13,0.72,0.0,0,6.85,Credit Card,Flash Cab,42.10489307048594,-87.65521421364406,41.59798171819486,-87.68231497519201
trip_001360,taxi_7096,2021-06-15T14:00:00,2021-06-15T14:10:19.210159,619,0.5,61,34,7.99,1.74,6.5,2,18.23,Credit Card,Chicago Taxi,41.87875521580504,-87.32893926015866,41.99526680557698,-87.54478038153088
trip_001361,taxi_9520,2021-06-14T22:00:00,2021-06-14T22:15:48.294574,948,3.4,36,77,16.48,2.57,0.0,2,21.05,Cash,Flash Cab,42.03895911286276,-87.70290130684737,41.713313119090294,-87.29804796273211
trip_001362,taxi_7630,2021-06-13T19:00:00,2021-06-13T19:52:08.436850,3128,1.1,7,76,23.89,4.14,6.5,1,35.53,Mobile,City Service,41.61389808129103,-87.93162242439381,41.684175127049485,-87.4232188390556
trip_001363,taxi_2615,2021-06-11T14:00:00,2021-06-11T14:07:15.534657,435,0.5,70,65,6.92,0.66,0.0,1,8.58,Mobile,Blue Ribbon,41.99551414132052,-87.71456677575962,41.7487278802652,-87.98509663794938
trip_001364,taxi_2086,2021-06-07T22:00:00,2021-06-07T22:12:43.503338,763,2.2,41,8,12.66,1.72,0.0,2,16.38,Credit Card,Blue Ribbon,42.039036500895776,-87.92676324597466,41.83390448381763,-88.02552358905206
trip_001365,taxi_4861,2021-06-16T19:00:00,2021-06-16T19:07:36.811065,456,0.5,63,63,7.04,1.45,0.0,0,8.49,Credit Card,Chicago Taxi,41.67841714205735,-87.7059154936704,41.69106679686815,-87.85541129940407
trip_001366,taxi_6359,2021-06-08T00:00:00,2021-06-08T00:06:27.776176,387,1.0,76,49,7.78,2.21,0.0,0,9.99,Credit Card,Yellow Cab,41.59925691820224,-87.41304456152064,41.5550939179214,-87.61770363790666
trip_001367,taxi_3488,2021-06-22T00:00:00,2021-06-22T00:06:37.265339,397,0.5,7,1,6.69,1.32,6.5,0,14.51,Credit Card,Flash Cab,41.56961077511378,-87.81686157593906,42.05614787206099,-87.50700822063887
trip_001368,taxi_2433,2021-06-30T20:00:00,2021-06-30T20:43:28.509019,2608,4.4,6,22,28.28,4.35,6.5,0,39.13,Mobile,City Service,41.60998278575663,-87.25294757137976,41.59940747464382,-88.0183890246489
